,source,target,weight
6323,332,25,4
6324,332,337,3
6325,332,253,2
6326,332,21,1
6327,131,20,20
6328,131,29,19
6329,131,322,18
6330,131,323,17
6331,131,71,16
6332,131,31,15
6333,131,65,14
6334,131,327,13
6335,131,328,12
6336,131,35,11
6337,131,93,10
6338,131,331,9
6339,131,332,8
6340,131,334,6
6341,131,69,5
6342,131,25,4
6343,131,337,3
6344,131,253,2
6345,131,21,1
6346,334,20,20
6347,334,29,19
6348,334,322,18
6349,334,323,17
6350,334,71,16
6351,334,31,15
6352,334,65,14
6353,334,327,13
6354,334,328,12
6355,334,35,11
6356,334,93,10
6357,334,331,9
6358,334,332,8
6359,334,131,7
6360,334,69,5
6361,334,25,4
6362,334,337,3
6363,334,253,2
6364,334,21,1
6365,69,20,20
6366,69,29,19
6367,69,322,18
6368,69,323,17
6369,69,71,16
6370,69,31,15
6371,69,65,14
6372,69,327,13
6373,69,328,12
6374,69,35,11
6375,69,93,10
6376,69,331,9
6377,69,332,8
6378,69,131,7
6379,69,334,6
6380,69,25,4
6381,69,337,3
6382,69,253,2
6383,69,21,1
6384,25,20,20
6385,25,29,19
6386,25,322,18
6387,25,323,17
6388,25,71,16
6389,25,31,15
6390,25,65,14
6391,25,327,13
6392,25,328,12
6393,25,35,11
6394,25,93,10
6395,25,331,9
6396,25,332,8
6397,25,131,7
6398,25,334,6
6399,25,69,5
6400,25,337,3
6401,25,253,2
6402,25,21,1
6403,337,20,20
6404,337,29,19
6405,337,322,18
6406,337,323,17
6407,337,71,16
6408,337,31,15
6409,337,65,14
6410,337,327,13
6411,337,328,12
6412,337,35,11
6413,337,93,10
6414,337,331,9
6415,337,332,8
6416,337,131,7
6417,337,334,6
6418,337,69,5
6419,337,25,4
6420,337,253,2
6421,337,21,1
6422,253,20,20
6423,253,29,19
6424,253,322,18
6425,253,323,17
6426,253,71,16
6427,253,31,15
6428,253,65,14
6429,253,327,13
6430,253,328,12
6431,253,35,11
6432,253,93,10
6433,253,331,9
6434,253,332,8
6435,253,131,7
6436,253,334,6
6437,253,69,5
6438,253,25,4
6439,253,337,3
6440,253,21,1
6441,21,20,20
6442,21,29,19
6443,21,322,18
6444,21,323,17
6445,21,71,16
6446,21,31,15
6447,21,65,14
6448,21,327,13
6449,21,328,12
6450,21,35,11
6451,21,93,10
6452,21,331,9
6453,21,332,8
6454,21,131,7
6455,21,334,6
6456,21,69,5
6457,21,25,4
6458,21,337,3
6459,21,253,2
6460,6,341,19
6461,6,342,18
6462,6,343,17
6463,6,344,16
6464,6,345,15
6465,6,346,14
6466,6,0,13
6467,6,65,12
6468,6,71,11
6469,6,350,10
6470,6,5,9
6471,6,12,8
6472,6,111,7
6473,6,354,6
6474,6,355,5
6475,6,356,4
6476,6,357,3
6477,6,28,2
6478,6,241,1
6479,341,6,20
6480,341,342,18
6481,341,343,17
6482,341,344,16
6483,341,345,15
6484,341,346,14
6485,341,0,13
6486,341,65,12
6487,341,71,11
6488,341,350,10
6489,341,5,9
6490,341,12,8
6491,341,111,7
6492,341,354,6
6493,341,355,5
6494,341,356,4
6495,341,357,3
6496,341,28,2
6497,341,241,1
6498,342,6,20
6499,342,341,19
6500,342,343,17
6501,342,344,16
6502,342,345,15
6503,342,346,14
6504,342,0,13
6505,342,65,12
6506,342,71,11
6507,342,350,10
6508,342,5,9
6509,342,12,8
6510,342,111,7
6511,342,354,6
6512,342,355,5
6513,342,356,4
6514,342,357,3
6515,342,28,2
6516,342,241,1
6517,343,6,20
6518,343,341,19
6519,343,342,18
6520,343,344,16
6521,343,345,15
6522,343,346,14
6523,343,0,13
6524,343,65,12
6525,343,71,11
6526,343,350,10
6527,343,5,9
6528,343,12,8
6529,343,111,7
6530,343,354,6
6531,343,355,5
6532,343,356,4
6533,343,357,3
6534,343,28,2
6535,343,241,1
6536,344,6,20
6537,344,341,19
6538,344,342,18
6539,344,343,17
6540,344,345,15
6541,344,346,14
6542,344,0,13
6543,344,65,12
6544,344,71,11
6545,344,350,10
6546,344,5,9
6547,344,12,8
6548,344,111,7
6549,344,354,6
6550,344,355,5
6551,344,356,4
6552,344,357,3
6553,344,28,2
6554,344,241,1
6555,345,6,20
6556,345,341,19
6557,345,342,18
6558,345,343,17
6559,345,344,16
6560,345,346,14
6561,345,0,13
6562,345,65,12
6563,345,71,11
6564,345,350,10
6565,345,5,9
6566,345,12,8
6567,345,111,7
6568,345,354,6
6569,345,355,5
6570,345,356,4
6571,345,357,3
6572,345,28,2
6573,345,241,1
6574,346,6,20
6575,346,341,19
6576,346,342,18
6577,346,343,17
6578,346,344,16
6579,346,345,15
6580,346,0,13
6581,346,65,12
6582,346,71,11
6583,346,350,10
6584,346,5,9
6585,346,12,8
6586,346,111,7
6587,346,354,6
6588,346,355,5
6589,346,356,4
6590,346,357,3
6591,346,28,2
6592,346,241,1
6593,0,6,20
6594,0,341,19
6595,0,342,18
6596,0,343,17
6597,0,344,16
6598,0,345,15
6599,0,346,14
6600,0,65,12
6601,0,71,11
6602,0,350,10
6603,0,5,9
6604,0,12,8
6605,0,111,7
6606,0,354,6
6607,0,355,5
6608,0,356,4
6609,0,357,3
6610,0,28,2
6611,0,241,1
6612,65,6,20
6613,65,341,19
6614,65,342,18
6615,65,343,17
6616,65,344,16
6617,65,345,15
6618,65,346,14
6619,65,0,13
6620,65,71,11
6621,65,350,10
6622,65,5,9
6623,65,12,8
6624,65,111,7
6625,65,354,6
6626,65,355,5
6627,65,356,4
6628,65,357,3
6629,65,28,2
6630,65,241,1
6631,71,6,20
6632,71,341,19
6633,71,342,18
6634,71,343,17
6635,71,344,16
6636,71,345,15
6637,71,346,14
6638,71,0,13
6639,71,65,12
6640,71,350,10
6641,71,5,9
6642,71,12,8
6643,71,111,7
6644,71,354,6
6645,71,355,5
6646,71,356,4
6647,71,357,3
6648,71,28,2
6649,71,241,1
6650,350,6,20
6651,350,341,19
6652,350,342,18
6653,350,343,17
6654,350,344,16
6655,350,345,15
6656,350,346,14
6657,350,0,13
6658,350,65,12
6659,350,71,11
6660,350,5,9
6661,350,12,8
6662,350,111,7
6663,350,354,6
6664,350,355,5
6665,350,356,4
6666,350,357,3
6667,350,28,2
6668,350,241,1
6669,5,6,20
6670,5,341,19
6671,5,342,18
6672,5,343,17
6673,5,344,16
6674,5,345,15
6675,5,346,14
6676,5,0,13
6677,5,65,12
6678,5,71,11
6679,5,350,10
6680,5,12,8
6681,5,111,7
6682,5,354,6
6683,5,355,5
6684,5,356,4
6685,5,357,3
6686,5,28,2
6687,5,241,1
6688,12,6,20
6689,12,341,19
6690,12,342,18
6691,12,343,17
6692,12,344,16
6693,12,345,15
6694,12,346,14
6695,12,0,13
6696,12,65,12
6697,12,71,11
6698,12,350,10
6699,12,5,9
6700,12,111,7
6701,12,354,6
6702,12,355,5
6703,12,356,4
6704,12,357,3
6705,12,28,2
6706,12,241,1
6707,111,6,20
6708,111,341,19
6709,111,342,18
6710,111,343,17
6711,111,344,16
6712,111,345,15
6713,111,346,14
6714,111,0,13
6715,111,65,12
6716,111,71,11
6717,111,350,10
6718,111,5,9
6719,111,12,8
6720,111,354,6
6721,111,355,5
6722,111,356,4
6723,111,357,3
6724,111,28,2
6725,111,241,1
6726,354,6,20
6727,354,341,19
6728,354,342,18
6729,354,343,17
6730,354,344,16
6731,354,345,15
6732,354,346,14
6733,354,0,13
6734,354,65,12
6735,354,71,11
6736,354,350,10
6737,354,5,9
6738,354,12,8
6739,354,111,7
6740,354,355,5
6741,354,356,4
6742,354,357,3
6743,354,28,2
6744,354,241,1
6745,355,6,20
6746,355,341,19
6747,355,342,18
6748,355,343,17
6749,355,344,16
6750,355,345,15
6751,355,346,14
6752,355,0,13
6753,355,65,12
6754,355,71,11
6755,355,350,10
6756,355,5,9
6757,355,12,8
6758,355,111,7
6759,355,354,6
6760,355,356,4
6761,355,357,3
6762,355,28,2
6763,355,241,1
6764,356,6,20
6765,356,341,19
6766,356,342,18
6767,356,343,17
6768,356,344,16
6769,356,345,15
6770,356,346,14
6771,356,0,13
6772,356,65,12
6773,356,71,11
6774,356,350,10
6775,356,5,9
6776,356,12,8
6777,356,111,7
6778,356,354,6
6779,356,355,5
6780,356,357,3
6781,356,28,2
6782,356,241,1
6783,357,6,20
6784,357,341,19
6785,357,342,18
6786,357,343,17
6787,357,344,16
6788,357,345,15
6789,357,346,14
6790,357,0,13
6791,357,65,12
6792,357,71,11
6793,357,350,10
6794,357,5,9
6795,357,12,8
6796,357,111,7
6797,357,354,6
6798,357,355,5
6799,357,356,4
6800,357,28,2
6801,357,241,1
6802,28,6,20
6803,28,341,19
6804,28,342,18
6805,28,343,17
6806,28,344,16
6807,28,345,15
6808,28,346,14
6809,28,0,13
6810,28,65,12
6811,28,71,11
6812,28,350,10
6813,28,5,9
6814,28,12,8
6815,28,111,7
6816,28,354,6
6817,28,355,5
6818,28,356,4
6819,28,357,3
6820,28,241,1
6821,241,6,20
6822,241,341,19
6823,241,342,18
6824,241,343,17
6825,241,344,16
6826,241,345,15
6827,241,346,14
6828,241,0,13
6829,241,65,12
6830,241,71,11
6831,241,350,10
6832,241,5,9
6833,241,12,8
6834,241,111,7
6835,241,354,6
6836,241,355,5
6837,241,356,4
6838,241,357,3
6839,241,28,2
